artist_name,artist_uri,album_uri,album_name,album_img,album_type,is_collaboration,album_release_date,album_release_year,album_popularity,track_name,track_uri,track_number,disc_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode,track_popularity,track_preview_url,track_open_spotify_url
Queen,1dfeR4HaWDbWqFHLkxsg1d,2CtjlCopig2ciZHEBIoZ4r,A Kind Of Magic,https://i.scdn.co/image/82f438701a2a63c610e01956d245af3c888c9fc0,album,FALSE,02/06/1986,02/06/1986,46,One Vision,524aiNxulE2JkXl7CDvmLE,1,1,0.466,0.737,D,-14.192,major,0.164,0.0193,0.000117,0.474,0.378,119.965,310960,4,D major,40,NA,https://open.spotify.com/track/524aiNxulE2JkXl7CDvmLE
Queen,1dfeR4HaWDbWqFHLkxsg1d,2CtjlCopig2ciZHEBIoZ4r,A Kind Of Magic,https://i.scdn.co/image/82f438701a2a63c610e01956d245af3c888c9fc0,album,FALSE,02/06/1986,02/06/1986,46,A Kind Of Magic,63vh1SGG67jGyNPV0SOohf,2,1,0.682,0.526,A,-14.014,major,0.0402,0.00367,0.00281,0.168,0.661,130.131,264600,4,A major,47,NA,https://open.spotify.com/track/63vh1SGG67jGyNPV0SOohf
Queen,1dfeR4HaWDbWqFHLkxsg1d,2CtjlCopig2ciZHEBIoZ4r,A Kind Of Magic,https://i.scdn.co/image/82f438701a2a63c610e01956d245af3c888c9fc0,album,FALSE,02/06/1986,02/06/1986,46,One Year Of Love,7dCr2oqXe6Dzw5DInjKIsI,3,1,0.515,0.266,B,-14.466,minor,0.0318,0.167,0.000263,0.363,0.0988,110.973,266907,3,B minor,25,NA,https://open.spotify.com/track/7dCr2oqXe6Dzw5DInjKIsI
Queen,1dfeR4HaWDbWqFHLkxsg1d,2CtjlCopig2ciZHEBIoZ4r,A Kind Of Magic,https://i.scdn.co/image/82f438701a2a63c610e01956d245af3c888c9fc0,album,FALSE,02/06/1986,02/06/1986,46,Pain Is So Close To Pleasure,46gNdrnDoX38cR7zepqO5y,4,1,0.768,0.434,A,-13.409,minor,0.0278,0.0217,0.00017,0.0938,0.63,112.16,261733,4,A minor,20,NA,https://open.spotify.com/track/46gNdrnDoX38cR7zepqO5y
Queen,1dfeR4HaWDbWqFHLkxsg1d,2CtjlCopig2ciZHEBIoZ4r,A Kind Of Magic,https://i.scdn.co/image/82f438701a2a63c610e01956d245af3c888c9fc0,album,FALSE,02/06/1986,02/06/1986,46,Friends Will Be Friends,6lmAgXIkyml1j61Vewpndd,5,1,0.247,0.386,G,-13.94,major,0.0351,0.00794,3.23E-05,0.339,0.297,149.995,247400,4,G major,45,NA,https://open.spotify.com/track/6lmAgXIkyml1j61Vewpndd
Queen,1dfeR4HaWDbWqFHLkxsg1d,2CtjlCopig2ciZHEBIoZ4r,A Kind Of Magic,https://i.scdn.co/image/82f438701a2a63c610e01956d245af3c888c9fc0,album,FALSE,02/06/1986,02/06/1986,46,Who Wants To Live Forever,3mCifcD3qeXqsasXySYt0s,6,1,0.171,0.2,E,-18.065,minor,0.0372,0.303,0.00679,0.0995,0.0381,140.415,315560,4,E minor,26,NA,https://open.spotify.com/track/3mCifcD3qeXqsasXySYt0s
Queen,1dfeR4HaWDbWqFHLkxsg1d,2CtjlCopig2ciZHEBIoZ4r,A Kind Of Magic,https://i.scdn.co/image/82f438701a2a63c610e01956d245af3c888c9fc0,album,FALSE,02/06/1986,02/06/1986,46,Gimme The Prize,6WjY4oKPVQ9lZaq3aJ0H5v,7,1,0.32,0.827,C#,-12.768,minor,0.16,0.0228,0.368,0.341,0.119,85.249,274267,4,C# minor,17,NA,https://open.spotify.com/track/6WjY4oKPVQ9lZaq3aJ0H5v
Queen,1dfeR4HaWDbWqFHLkxsg1d,2CtjlCopig2ciZHEBIoZ4r,A Kind Of Magic,https://i.scdn.co/image/82f438701a2a63c610e01956d245af3c888c9fc0,album,FALSE,02/06/1986,02/06/1986,46,Don't Lose Your Head,5FW3zbc9HACf6fUVjmEwSw,8,1,0.518,0.693,F,-14.348,major,0.0843,0.000312,0.117,0.127,0.338,120.055,278227,4,F major,15,NA,https://open.spotify.com/track/5FW3zbc9HACf6fUVjmEwSw
Queen,1dfeR4HaWDbWqFHLkxsg1d,2CtjlCopig2ciZHEBIoZ4r,A Kind Of Magic,https://i.scdn.co/image/82f438701a2a63c610e01956d245af3c888c9fc0,album,FALSE,02/06/1986,02/06/1986,46,Princes Of The Universe,0FRXByhSyLdz59q79vBdSh,9,1,0.394,0.607,G,-14.294,major,0.0647,0.0386,0,0.574,0.418,81.283,212227,4,G major,43,NA,https://open.spotify.com/track/0FRXByhSyLdz59q79vBdSh
Queen,1dfeR4HaWDbWqFHLkxsg1d,2CtjlCopig2ciZHEBIoZ4r,A Kind Of Magic,https://i.scdn.co/image/82f438701a2a63c610e01956d245af3c888c9fc0,album,FALSE,02/06/1986,02/06/1986,46,A Kind Of 'A Kind Of Magic',1EwejfHiGMXDILwPH8WRLZ,10,1,0.787,0.432,A,-14.686,major,0.0418,0.00148,0.226,0.0746,0.934,130.156,216627,4,A major,19,NA,https://open.spotify.com/track/1EwejfHiGMXDILwPH8WRLZ
Queen,1dfeR4HaWDbWqFHLkxsg1d,2CtjlCopig2ciZHEBIoZ4r,A Kind Of Magic,https://i.scdn.co/image/82f438701a2a63c610e01956d245af3c888c9fc0,album,FALSE,02/06/1986,02/06/1986,46,Friends Will Be Friends Will Be Friends,72fGwZyaRVogDGAcBbFUvp,11,1,0.468,0.357,G,-13.485,major,0.0263,0.00746,0.000692,0.245,0.257,75.055,357200,4,G major,17,NA,https://open.spotify.com/track/72fGwZyaRVogDGAcBbFUvp
Queen,1dfeR4HaWDbWqFHLkxsg1d,2CtjlCopig2ciZHEBIoZ4r,A Kind Of Magic,https://i.scdn.co/image/82f438701a2a63c610e01956d245af3c888c9fc0,album,FALSE,02/06/1986,02/06/1986,46,Forever,3QdeqFGA8bX3tekrsUQZ1B,12,1,0.238,0.0886,E,-21.028,minor,0.0364,0.954,0.93,0.133,0.0393,139.177,200960,4,E minor,25,NA,https://open.spotify.com/track/3QdeqFGA8bX3tekrsUQZ1B
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,Flash's Theme,0b2KLgMxU74pqrZcWqV7aK,1,1,0.475,0.406,A,-16.569,minor,0.127,0.443,0.00163,0.55,0.171,108.414,210173,4,A minor,16,NA,https://open.spotify.com/track/0b2KLgMxU74pqrZcWqV7aK
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,In The Space Capsule (The Love Theme),2m4w3hJct3pXKG1zjsVkf6,2,1,0.239,0.333,G,-19.095,major,0.0492,0.0784,0.783,0.106,0.147,107.653,163267,3,G major,4,NA,https://open.spotify.com/track/2m4w3hJct3pXKG1zjsVkf6
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,Ming's Theme (In The Court Of Ming The Merciless),3Va510J2aSIndBLGNFsSxT,3,1,0.347,0.0123,C#,-24.143,major,0.0472,0.391,0.0166,0.111,0.0287,117.006,161400,4,C# major,3,NA,https://open.spotify.com/track/3Va510J2aSIndBLGNFsSxT
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,The Ring (Hypnotic Seduction Of Dale),6pbhLC5DotWBq8sQmgOkMq,4,1,0.208,0.0244,F,-28.482,minor,0.0735,0.933,0.96,0.312,0.0364,81.591,57560,4,F minor,2,NA,https://open.spotify.com/track/6pbhLC5DotWBq8sQmgOkMq
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,Football Fight,4D9Q9VfBGP9XRb42hBaWP8,5,1,0.504,0.707,A,-13.345,minor,0.0566,0.000135,0.44,0.544,0.384,91.644,88973,4,A minor,4,NA,https://open.spotify.com/track/4D9Q9VfBGP9XRb42hBaWP8
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,In The Death Cell (Love Theme Reprise),0j0J7B2DaqV3LRINjQfKw4,6,1,0.183,0.21,G,-20.103,major,0.0354,0.466,0.849,0.42,0.0409,138.564,145533,1,G major,2,NA,https://open.spotify.com/track/0j0J7B2DaqV3LRINjQfKw4
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,Execution Of Flash,4CpddhyL1rtU4zpy0SLqhn,7,1,0.275,0.046,D,-23.644,major,0.0455,0.442,0.288,0.138,0.146,80.333,65960,5,D major,2,NA,https://open.spotify.com/track/4CpddhyL1rtU4zpy0SLqhn
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,The Kiss (Aura Resurrects Flash),3etJrP6gAzcVjfGzdOf2PH,8,1,0.178,0.18,A#,-17.028,major,0.0475,0.613,0.69,0.1,0.0393,140.382,105373,3,A# major,2,NA,https://open.spotify.com/track/3etJrP6gAzcVjfGzdOf2PH
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,Arboria (Planet Of The Tree Men),6BScXdZyxJqCjyicISG2Ce,9,1,0.226,0.0463,A#,-30.689,major,0.0491,0.978,0.000608,0.179,0.0681,68.919,101973,3,A# major,2,NA,https://open.spotify.com/track/6BScXdZyxJqCjyicISG2Ce
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,Escape From The Swamp,7Gh6ilh7IAhCNZ6NLJ2Zdl,10,1,0.363,0.181,B,-22.59,major,0.0353,0.688,0.775,0.106,0.143,90.839,103533,3,B major,2,NA,https://open.spotify.com/track/7Gh6ilh7IAhCNZ6NLJ2Zdl
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,Flash To The Rescue,0HUln55SpOIUjSXYmjOWkG,11,1,0.595,0.351,A,-20.601,major,0.0717,0.134,0.771,0.241,0.145,113.063,165000,4,A major,3,NA,https://open.spotify.com/track/0HUln55SpOIUjSXYmjOWkG
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,Vultan's Theme (Attack Of The Hawk Men),5mDxqhLH3YWkUnzhmJcWy8,12,1,0.276,0.736,C,-13.233,major,0.0637,8.52E-06,0.886,0.33,0.449,114.143,72360,4,C major,3,NA,https://open.spotify.com/track/5mDxqhLH3YWkUnzhmJcWy8
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,Battle Theme,1CCJqIrTkyp6G9f0pqUIne,13,1,0.235,0.794,D,-12.429,major,0.065,5.33E-05,0.414,0.19,0.632,115.726,138907,4,D major,3,NA,https://open.spotify.com/track/1CCJqIrTkyp6G9f0pqUIne
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,The Wedding March,7JnU3qmKzumF9k08DfuNrx,14,1,0.174,0.35,G,-12.199,major,0.032,0.0309,0.796,0.304,0.513,83.038,56200,5,G major,3,NA,https://open.spotify.com/track/7JnU3qmKzumF9k08DfuNrx
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,Marriage Of Dale And Ming (And Flash Approaching),2YposdayZ2VqjhCtydVMtW,15,1,0.394,0.362,A,-12.993,major,0.091,0.144,0.00133,0.773,0.332,116.201,124867,4,A major,2,NA,https://open.spotify.com/track/2YposdayZ2VqjhCtydVMtW
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,Crash Dive On Mingo City,08TEZ90O4HrLnZ97jRufLf,16,1,0.515,0.761,A,-14.17,major,0.194,0.428,0.48,0.651,0.176,115.692,60800,4,A major,2,NA,https://open.spotify.com/track/08TEZ90O4HrLnZ97jRufLf
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,Flash's Theme Reprise (Victory Celebrations),44NG21QJHBeqlJyfGnLm2l,17,1,0.373,0.571,A,-10.813,minor,0.0782,0.0117,0.107,0.88,0.481,109.118,84027,4,A minor,3,NA,https://open.spotify.com/track/44NG21QJHBeqlJyfGnLm2l
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,The Hero,1KUBC2Wy6DGtID7EZnO5TU,18,1,0.292,0.705,D,-10.507,major,0.0686,0.00607,0.000261,0.362,0.4,124.083,210800,4,D major,3,NA,https://open.spotify.com/track/1KUBC2Wy6DGtID7EZnO5TU
Queen,1dfeR4HaWDbWqFHLkxsg1d,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,https://i.scdn.co/image/6d0dbbb730de526ef40b22a25c7296990c02c413,album,FALSE,05/12/1980,05/12/1980,13,Flash's Theme - 1991 Bonus Remix,54WY0vHX1VqAjLGYBTtsxU,19,1,0.745,0.85,A,-11.239,minor,0.0498,0.0184,0.0725,0.0706,0.394,108.977,402533,4,A minor,3,NA,https://open.spotify.com/track/54WY0vHX1VqAjLGYBTtsxU
Queen,1dfeR4HaWDbWqFHLkxsg1d,0fZCqpTHYq2k89uG6pPTYE,Hot Space,https://i.scdn.co/image/91a3519d14b1e7ee1e3a7a08cb84d20f83fff1b7,album,FALSE,03/05/1982,03/05/1982,43,Staying Power,7a3CORGB8AOQxzBcojmESJ,1,1,0.814,0.669,D,-12.535,major,0.102,0.103,0,0.0784,0.425,115.335,251533,4,D major,18,NA,https://open.spotify.com/track/7a3CORGB8AOQxzBcojmESJ
Queen,1dfeR4HaWDbWqFHLkxsg1d,0fZCqpTHYq2k89uG6pPTYE,Hot Space,https://i.scdn.co/image/91a3519d14b1e7ee1e3a7a08cb84d20f83fff1b7,album,FALSE,03/05/1982,03/05/1982,43,Dancer,2Y0HDXWfE6KifNzo3GEScQ,2,1,0.736,0.342,A,-11.817,major,0.0407,0.0371,4.86E-06,0.0788,0.591,100.1,229133,4,A major,18,NA,https://open.spotify.com/track/2Y0HDXWfE6KifNzo3GEScQ
Queen,1dfeR4HaWDbWqFHLkxsg1d,0fZCqpTHYq2k89uG6pPTYE,Hot Space,https://i.scdn.co/image/91a3519d14b1e7ee1e3a7a08cb84d20f83fff1b7,album,FALSE,03/05/1982,03/05/1982,43,Back Chat,4iSdJFwJRYQLA8IsIkF5Q0,3,1,0.783,0.657,C,-12.565,major,0.0865,0.117,1.82E-05,0.369,0.666,118.921,274933,4,C major,17,NA,https://open.spotify.com/track/4iSdJFwJRYQLA8IsIkF5Q0
Queen,1dfeR4HaWDbWqFHLkxsg1d,0fZCqpTHYq2k89uG6pPTYE,Hot Space,https://i.scdn.co/image/91a3519d14b1e7ee1e3a7a08cb84d20f83fff1b7,album,FALSE,03/05/1982,03/05/1982,43,Body Language,6V9qc0ImzKvmC0b9D7V7C0,4,1,0.837,0.353,C#,-16.286,major,0.0868,0.0336,0.00255,0.0851,0.375,132.55,272533,4,C# major,20,NA,https://open.spotify.com/track/6V9qc0ImzKvmC0b9D7V7C0
Queen,1dfeR4HaWDbWqFHLkxsg1d,0fZCqpTHYq2k89uG6pPTYE,Hot Space,https://i.scdn.co/image/91a3519d14b1e7ee1e3a7a08cb84d20f83fff1b7,album,FALSE,03/05/1982,03/05/1982,43,Action This Day,5vMtwsmk6dG5A4DwoAynXW,5,1,0.72,0.327,D,-12.843,major,0.043,0.0456,0.000113,0.0706,0.879,166.292,212667,4,D major,16,NA,https://open.spotify.com/track/5vMtwsmk6dG5A4DwoAynXW
Queen,1dfeR4HaWDbWqFHLkxsg1d,0fZCqpTHYq2k89uG6pPTYE,Hot Space,https://i.scdn.co/image/91a3519d14b1e7ee1e3a7a08cb84d20f83fff1b7,album,FALSE,03/05/1982,03/05/1982,43,Put Out The Fire,4VRPEbK8NAAPp61hqdqbhB,6,1,0.54,0.709,D,-11.126,major,0.0503,0.252,0,0.337,0.547,91.796,198667,4,D major,16,NA,https://open.spotify.com/track/4VRPEbK8NAAPp61hqdqbhB
Queen,1dfeR4HaWDbWqFHLkxsg1d,0fZCqpTHYq2k89uG6pPTYE,Hot Space,https://i.scdn.co/image/91a3519d14b1e7ee1e3a7a08cb84d20f83fff1b7,album,FALSE,03/05/1982,03/05/1982,43,Life Is Real (Song For Lennon),5MYauPDXLNSx5iY6VJhskR,7,1,0.556,0.338,G,-13.98,major,0.0282,0.653,0,0.0882,0.36,80.586,212760,4,G major,16,NA,https://open.spotify.com/track/5MYauPDXLNSx5iY6VJhskR
Queen,1dfeR4HaWDbWqFHLkxsg1d,0fZCqpTHYq2k89uG6pPTYE,Hot Space,https://i.scdn.co/image/91a3519d14b1e7ee1e3a7a08cb84d20f83fff1b7,album,FALSE,03/05/1982,03/05/1982,43,Calling All Girls,76G8WxrFqTz9xWzrim9qji,8,1,0.61,0.569,D,-11.964,major,0.0342,0.0522,0.000147,0.0448,0.628,138.39,231560,4,D major,15,NA,https://open.spotify.com/track/76G8WxrFqTz9xWzrim9qji
Queen,1dfeR4HaWDbWqFHLkxsg1d,0fZCqpTHYq2k89uG6pPTYE,Hot Space,https://i.scdn.co/image/91a3519d14b1e7ee1e3a7a08cb84d20f83fff1b7,album,FALSE,03/05/1982,03/05/1982,43,Las Palabras De Amor,4ySzMx9MJDmPQyjdXuNP3s,9,1,0.392,0.405,D,-13.342,major,0.0271,0.165,2.61E-06,0.0703,0.136,81.196,271573,4,D major,16,NA,https://open.spotify.com/track/4ySzMx9MJDmPQyjdXuNP3s
Queen,1dfeR4HaWDbWqFHLkxsg1d,0fZCqpTHYq2k89uG6pPTYE,Hot Space,https://i.scdn.co/image/91a3519d14b1e7ee1e3a7a08cb84d20f83fff1b7,album,FALSE,03/05/1982,03/05/1982,43,Cool Cat,1xD8LOLKZTBWp7SXQrUANX,10,1,0.818,0.336,C#,-12.769,minor,0.118,0.324,0.000193,0.233,0.848,73.76,209027,4,C# minor,24,NA,https://open.spotify.com/track/1xD8LOLKZTBWp7SXQrUANX
Queen,1dfeR4HaWDbWqFHLkxsg1d,0fZCqpTHYq2k89uG6pPTYE,Hot Space,https://i.scdn.co/image/91a3519d14b1e7ee1e3a7a08cb84d20f83fff1b7,album,FALSE,03/05/1982,03/05/1982,43,Under Pressure,1mSClObliRtgPVT399COQH,11,1,0.655,0.538,D,-12.711,major,0.0582,0.417,0,0.0865,0.472,113.521,245507,4,D major,51,NA,https://open.spotify.com/track/1mSClObliRtgPVT399COQH
Queen,1dfeR4HaWDbWqFHLkxsg1d,0fZCqpTHYq2k89uG6pPTYE,Hot Space,https://i.scdn.co/image/91a3519d14b1e7ee1e3a7a08cb84d20f83fff1b7,album,FALSE,03/05/1982,03/05/1982,43,Body Language - 1991 Bonus Remix,43qaeyvJbh2V3B7CiOa50F,12,1,0.77,0.57,C#,-12.992,major,0.0439,0.000629,0.0978,0.122,0.59,133.649,284200,4,C# major,16,NA,https://open.spotify.com/track/43qaeyvJbh2V3B7CiOa50F
Queen,1dfeR4HaWDbWqFHLkxsg1d,6MxksfUgejXP1IifDSN6o2,Innuendo,https://i.scdn.co/image/9f637f64e509fe4857f33d22134ef06a1d5729e9,album,FALSE,05/02/1991,05/02/1991,48,Innuendo,5bRnWpJXdvxh06QKxXg67w,1,1,0.263,0.427,A,-16.894,minor,0.0391,0.0909,0.000257,0.137,0.256,71.827,391267,4,A minor,44,NA,https://open.spotify.com/track/5bRnWpJXdvxh06QKxXg67w
Queen,1dfeR4HaWDbWqFHLkxsg1d,6MxksfUgejXP1IifDSN6o2,Innuendo,https://i.scdn.co/image/9f637f64e509fe4857f33d22134ef06a1d5729e9,album,FALSE,05/02/1991,05/02/1991,48,I'm Going Slightly Mad,1BmNjGVfnGthCjeyPsaktt,2,1,0.637,0.54,A,-15.819,minor,0.0562,0.603,5.26E-06,0.164,0.35,115.949,262133,4,A minor,41,NA,https://open.spotify.com/track/1BmNjGVfnGthCjeyPsaktt
Queen,1dfeR4HaWDbWqFHLkxsg1d,6MxksfUgejXP1IifDSN6o2,Innuendo,https://i.scdn.co/image/9f637f64e509fe4857f33d22134ef06a1d5729e9,album,FALSE,05/02/1991,05/02/1991,48,Headlong,6XrM4rPEoAMo6cs9xiUksX,3,1,0.602,0.739,D,-13.46,major,0.0507,0.238,4.90E-06,0.125,0.446,143.987,278200,4,D major,41,NA,https://open.spotify.com/track/6XrM4rPEoAMo6cs9xiUksX
Queen,1dfeR4HaWDbWqFHLkxsg1d,6MxksfUgejXP1IifDSN6o2,Innuendo,https://i.scdn.co/image/9f637f64e509fe4857f33d22134ef06a1d5729e9,album,FALSE,05/02/1991,05/02/1991,48,I Can't Live With You,4nLFyqWI4AgOmgr8Q6faTU,4,1,0.493,0.63,A,-12.878,major,0.0733,0.213,0,0.324,0.469,91.727,273533,4,A major,22,NA,https://open.spotify.com/track/4nLFyqWI4AgOmgr8Q6faTU
Queen,1dfeR4HaWDbWqFHLkxsg1d,6MxksfUgejXP1IifDSN6o2,Innuendo,https://i.scdn.co/image/9f637f64e509fe4857f33d22134ef06a1d5729e9,album,FALSE,05/02/1991,05/02/1991,48,Don't Try So Hard,2WFPqVzP3S2bUJdzSujmvN,5,1,0.186,0.249,E,-15.904,minor,0.037,0.642,1.01E-05,0.088,0.104,78.643,219093,4,E minor,23,NA,https://open.spotify.com/track/2WFPqVzP3S2bUJdzSujmvN
Queen,1dfeR4HaWDbWqFHLkxsg1d,6MxksfUgejXP1IifDSN6o2,Innuendo,https://i.scdn.co/image/9f637f64e509fe4857f33d22134ef06a1d5729e9,album,FALSE,05/02/1991,05/02/1991,48,Ride The Wild Wind,58bnVr0AVxIldjT9weH18v,6,1,0.587,0.701,F,-13.808,major,0.0358,0.00534,0.00362,0.206,0.394,113.812,282893,4,F major,20,NA,https://open.spotify.com/track/58bnVr0AVxIldjT9weH18v
Queen,1dfeR4HaWDbWqFHLkxsg1d,6MxksfUgejXP1IifDSN6o2,Innuendo,https://i.scdn.co/image/9f637f64e509fe4857f33d22134ef06a1d5729e9,album,FALSE,05/02/1991,05/02/1991,48,All God's People,1OWj3fQG1DIVr1u9SV7a1b,7,1,0.312,0.603,F,-14.355,major,0.0669,0.229,0.000694,0.303,0.235,181.703,261600,3,F major,18,NA,https://open.spotify.com/track/1OWj3fQG1DIVr1u9SV7a1b
Queen,1dfeR4HaWDbWqFHLkxsg1d,6MxksfUgejXP1IifDSN6o2,Innuendo,https://i.scdn.co/image/9f637f64e509fe4857f33d22134ef06a1d5729e9,album,FALSE,05/02/1991,05/02/1991,48,These Are The Days Of Our Lives,03kPkRRPyRgtm4u5OApiml,8,1,0.696,0.258,C,-17.437,major,0.0309,0.38,0.000112,0.0428,0.542,112.496,255333,4,C major,44,NA,https://open.spotify.com/track/03kPkRRPyRgtm4u5OApiml
Queen,1dfeR4HaWDbWqFHLkxsg1d,6MxksfUgejXP1IifDSN6o2,Innuendo,https://i.scdn.co/image/9f637f64e509fe4857f33d22134ef06a1d5729e9,album,FALSE,05/02/1991,05/02/1991,48,Delilah,4rlHhkRfSQsSWfDbhz3air,9,1,0.72,0.271,G,-18.703,major,0.0316,0.407,5.70E-05,0.0952,0.565,109.088,215333,4,G major,25,NA,https://open.spotify.com/track/4rlHhkRfSQsSWfDbhz3air
Queen,1dfeR4HaWDbWqFHLkxsg1d,6MxksfUgejXP1IifDSN6o2,Innuendo,https://i.scdn.co/image/9f637f64e509fe4857f33d22134ef06a1d5729e9,album,FALSE,05/02/1991,05/02/1991,48,The Hitman,7MipMRFqfFRgYtlNxncl2C,10,1,0.309,0.866,D#,-13.118,minor,0.0738,0.000781,0.0212,0.396,0.235,180.376,296573,4,D# minor,19,NA,https://open.spotify.com/track/7MipMRFqfFRgYtlNxncl2C
Queen,1dfeR4HaWDbWqFHLkxsg1d,6MxksfUgejXP1IifDSN6o2,Innuendo,https://i.scdn.co/image/9f637f64e509fe4857f33d22134ef06a1d5729e9,album,FALSE,05/02/1991,05/02/1991,48,Bijou,4MBUcjRbWIRz9FhN8WsQu5,11,1,0.137,0.2,D,-18.606,minor,0.0516,0.931,0.279,0.349,0.0481,72.762,216867,3,D minor,22,NA,https://open.spotify.com/track/4MBUcjRbWIRz9FhN8WsQu5
Queen,1dfeR4HaWDbWqFHLkxsg1d,6MxksfUgejXP1IifDSN6o2,Innuendo,https://i.scdn.co/image/9f637f64e509fe4857f33d22134ef06a1d5729e9,album,FALSE,05/02/1991,05/02/1991,48,The Show Must Go On,17q4WMG7FR5Gg0ib6ibHHM,12,1,0.257,0.481,B,-12.956,minor,0.0363,0.423,0,0.0908,0.189,168.213,275800,4,B minor,51,NA,https://open.spotify.com/track/17q4WMG7FR5Gg0ib6ibHHM
Queen,1dfeR4HaWDbWqFHLkxsg1d,1v5l2sZRE5Rweew5PoNFP9,The Miracle,https://i.scdn.co/image/eba8ec2cb42c919178d4a22c97532963a6905d16,album,FALSE,22/05/1989,22/05/1989,33,Party,13xg3nvQZajbPIi4GtoegH,1,1,0.669,0.757,G,-9.538,major,0.0379,0.0108,0.000825,0.595,0.813,135.058,144067,4,G major,18,NA,https://open.spotify.com/track/13xg3nvQZajbPIi4GtoegH
